Epoch,train_rmse,r2_train,valid_rmse,r2_valid
85,0.0049142675,0.9994366019320036,0.0047696093,0.9994741863400544
86,0.00490602,0.9994384909433516,0.004805361,0.9994662742884431
87,0.004893911,0.9994412599528156,0.0048249546,0.9994619128336162
88,0.004880175,0.9994443911761092,0.0047765593,0.9994726529827792
89,0.004876781,0.9994451642789944,0.0048195217,0.999463123825818
90,0.004868605,0.9994470226998032,0.0047012665,0.999489146986462
91,0.004860873,0.9994487776049858,0.0047314544,0.9994825653635832
92,0.0048581017,0.9994494061976248,0.004750291,0.999478437347902
93,0.0048460094,0.9994521433096518,0.004767765,0.999474593056264
94,0.004845183,0.9994523307597362,0.004766391,0.9994748958136022
95,0.00484091,0.9994532963907554,0.00473193,0.999482461302094
96,0.004840375,0.999453417055792,0.0047412156,0.9994804281061606
97,0.004837931,0.9994539690271624,0.0047318246,0.9994824843294796
98,0.004838269,0.9994538925048486,0.004743902,0.9994798392405908
99,0.00483601,0.9994544025250665,0.0047331764,0.9994821886179004
100,0.004832426,0.9994552105261169,0.0047313343,0.999482591778843
101,0.0048302542,0.9994557005383646,0.0047298935,0.9994829068370452
102,0.0048396005,0.9994535923821574,0.0047266963,0.999483605659094
103,0.004830732,0.9994555922112748,0.0047574653,0.9994768605553676
104,0.0048348666,0.9994546600833614,0.004753585,0.9994777135798848
105,0.004837545,0.9994540555346608,0.004751107,0.9994782578201544
106,0.0048416066,0.9994531387441206,0.004773498,0.9994733286975076
107,0.0048414995,0.999453162818196,0.0047636735,0.9994754943327776
108,0.004848863,0.9994514980772838,0.0047804103,0.999471802261942
109,0.0048500164,0.9994512375382,0.0047522145,0.9994780146138867
110,0.004853368,0.999450478777738,0.0047068372,0.9994879355890776
